xml_id	true	pred	corpus_id	modality	text_snippet
doc_346926	left	right	web1	web	HK et les Saltimbanques à l’invitation de la La Carmagnole pour une performance musicale revendicative à Montpellier #HK et les #Saltimbanques ont répondu présents à l’invitation de la #LaCarmagnole pour une performance musicale revendicative à #Montpellier .Malgré l’interdiction de la préfecture, l…
doc_455445	left	right	web1	web	Rassemblement pour Libre Flot Message de Libre Flot à son 17e jour de grève de la faim : Après 17 jours de grève de la faim, les institutions bien conscientes de ce qui se passe, restent totalement indifférentes. Alors que mes proches se font de plus en plus d’inquiétudes des conséquences et séquell…
doc_120003	right	left	web1	web	L'islamo-gauchiste Philippe Corcuff VS Indigènes de la République Extraits d’un long article consacré par le chercheur en science politique et militant Philippe Corcuff à l’analyse critique de textes issus du Parti des Indigènes de la République, et en particulier de sa porte-parole Houria Bouteldja…
doc_375669	left	right	web1	web	Un militant de l'aide aux migrants relaxé Le 23 juin dernier, Jean-Claude Lenoir, vice-président de l'organisation Salam (Soutenons aidons luttons agissons pour les migrants et les pays en difficulté), comparaissait au tribunal de Boulogne-sur-Mer pour « outrage à agent » et « rébellion ». Ce procès…
doc_365932	left	right	web1	web	JMJ à Cologne : Le pape en tournée promotionnelle La vingt-et-unième édition des Journées mondiales de la jeunesse (JMJ) se tient à Cologne jusqu'au dimanche 22août. Traditionnel bain de jouvence pour vieux prélats de l'Église, ce rassemblement sera l'occasion pour le nouveau pape, BenoîtXVI, de fai…
doc_512240	left	right	web1	web	Revenus et patrimoine des ménages Édition 2021 Revenus et patrimoine des ménages Édition 2021 L'Insee présente avec Revenus et patrimoine des ménages les principaux indicateurs et des analyses sur les inégalités monétaires, la pauvreté et le patrimoine des ménages. L'Insee présente avec Revenus et p…
doc_455192	left	right	web1	web	"""Concurrence extra-européenne déloyale"" : ArcelorMittal demande à l'UE de protéger la compétitivité de l'acier européen ( AFP / JEAN-CHRISTOPHE VERHAEGEN ) ArcelorMittal affirme rester engagé ""pour (sa) décarbonation en Europe"", en attendant des réponses de Bruxelles pour prendre ses décisions final…"
doc_108991	right	left	web1	web	Comment faire quand on se sent seul et triste ? Que faire lorsque vous vous sentez seul et triste ? Découvrez des stratégies efficaces pour retrouver le sourire et améliorer votre bien-être ! Sentir la solitude et être envahi par la tristesse sont des émotions humaines courantes, mais quand ces sent…
doc_163456	right	left	web1	web	La France compte 330 000 sans-domicile. Un nombre qui a plus que doublé en dix ans : de plus en plus d’étrangers, de femmes et d’enfants La France compte de plus en plus de gens sans domicile et, parmi eux, un nombre croissant de femmes, d’enfants et d’étrangers. A l’heure où plusieurs départements …
doc_433505	left	right	web1	web	prostitution prostitution SocialIntensification du harcèlement policier contre les prostituées à Belleville Depuis le 20 mai dernier on constate une présence policière accrue dans les rues de Belleville où les prostituées sont le plus présentes : contrôles de papiers permanents, photos de leurs visa…
doc_202582	right	left	web1	web	Face au système trans – Dora Moutot et Marguerite Stern : ces militantes, d’abord connues dans les milieux de la gauche féministe, sont-elles passées du côté obscur du fascisme comme certains l’affirment ? VA + reçoit Dora Moutot et Marguerite Stern dans le cadre du lancement de leur site femelliste…
doc_241697	right	left	web1	web	« Ecoute-moi bien, sale ar...... Tu prends ta voiture et tu vas te faire enc..... ailleurs » Informaticien à Santé Publique France, Houssam est pleinement mobilisé dans la lutte contre l’épidémie de coronavirus. Sauf qu’avec sa tête d’arabe et son adresse à Aulnay-sous-Bois, ce n’est pas du goût de …
doc_279343	right	left	web1	web	Au supermarché de l'armement, à 15 minutes de Paris Vendeurs russes, acheteurs bahreïnis… bienvenus à Eurosatory ! Stands bien tenus, chocolats, petits fours ou même fraises Tagada à disposition sur les comptoirs, c’est un salon à l’aspect pratiquement usuel qui s’est ouvert ce lundi 11 juin au mati…
doc_090855	right	left	web1	web	Le pape François a dénoncé les violences en Irak et dans la bande de Gaza VATICAN — Le pape François n’a pas caché qu’il était outré face aux violences visant les minorités religieuses en Irak et il a invité la communauté internationale à “mettre un terme aux crimes” commis dans ce pays. Il a profit…
doc_098638	right	left	web1	web	devoir devoir VERBE DU 3ième GROUPE SE CONJUGUE AVEC L'AUXILIAIRE AVOIR VERBE MODÈLE VERBE TRANSITIF ADMET LA CONSTRUCTION PRONOMINALE : SE DEVOIR Devoir prend un accent circonflexe au participe passé masculin singulier seulement : dû. Les autres formes s'écrivent sans accent : dues, dus, dues. que …
doc_373766	left	right	web1	web	Double jeu Chaque année, des aides-soignantes sont reçues au concours d’infirmière. Le problème, c’est qu’elles n’ont pas toutes droit au financement de l’AP-HP pour se former en école d’infirmière. Au niveau du GHU dont fait partie St-Louis, seules 44 personnes ont obtenu un financement, sur 155 de…
doc_456286	left	right	web1	web	Signature du protocole pénitentiaire portant sur l’éloignement des étrangers Signature du protocole pénitentiaire portant sur l’éloignement des étrangers Le préfet de Mayotte, le procureur de la République, le commandant de groupement départemental de la Gendarmerie Nationale, le directeur de la Pol…
doc_250270	right	left	web1	web	Préservatifs aux couleurs du PS Régionales: les socialistes draguent les jeunes aquitains à coup de capotes siglées Ils ne savent plus quoi inventer. A moins que réellement ils ne prennent leurs plus jeunes électeurs pour des glands… Partant du principe que “les supports conventionnels de campagne t…
doc_267529	right	left	web1	web	Justice dans le 93 : 75 % des affaires traitées sous le régime de l’aide juridictionnelle Il n’y aura pas d’aide juridictionnelle en Seine-Saint-Denis jusqu’au 17 juin. Les avocats du barreau de Seine-Saint-Denis, qui regroupe 550 robes noires, l’ont décidé ce jeudi en assemblée générale, à l’occasi…
doc_418115	left	right	web1	web	Communiqué des lycéens et étudiants de Jules Ferry Communiqué des lycéens et étudiants de Jules Ferry (Paris 9e) présents ce matin pour bloquer et lutter contre les violences d’État Ce matin a été prévu un blocus à Jules Ferry, contre les violences d’État. A 7h, une petite trentaine de lycéens et ét…
doc_180750	right	left	web1	web	Communisme et homosexualité : « Une tradition étrangère à la classe ouvrière » Contre l’homophobie, pour l’égalité des droits : Tous à la Bastille Dimanche 21 avril. mouvementunitaire.fr/index.php?opti… — HUE ROBERT(@RHOFFICIEL) 20 avril 2013 “Tradition étrangère à la classe ouvrière”, “vice d’arist…
doc_511372	left	right	web1	web	Les méthodes controversées de Caroline De Haas : retour sur le licenciement d'un journaliste de « Télérama » Les méthodes controversées de Caroline De Haas : retour sur le licenciement d'un journaliste de « Télérama » ENQUÊTE 1/3 – Un ex-journaliste de Télérama, qui avait déjà gagné face à son ancie…
doc_342980	left	right	web1	web	« Sur une planète morte, il n’y a pas d’école », nous dit une collégienne tchèque Anna Mezgerová compte parmi les figures de proue du mouvement international ‘Fridays for Future’ en République tchèque. Cette collégienne tchèque de 15 ans nous raconte son engagement écologiste contre le changement cl…
doc_358186	left	right	web1	web	Jeux Olympfric Au cours de son parcours dans le sud-ouest, la flamme olympique a fait un détour par le château Cheval Blanc, à Saint-Émilion, pour un quart d’heure de présentation devant 500 invités. Le propriétaire du château, le groupe LVMH, est aussi « sponsor premium » des JO. De quoi se payer s…
doc_181515	right	left	web1	web	Musique : Ecowar NB: En raison du son particulièrement “hardcore”, pensez à diminuer le volume de votre PC… Paroles de la chanson du groupe Tagada Jones Production et rentabilité ne laissent pas de place pour la qualité, Pas de pitié sur le marché, l’économie doit tout dévorer, Aujourd’hui encore, l…
doc_263676	right	left	web1	web	Le ministère de l’Économie et des Finances a réclamé en 2021 l'accès en temps réel à toutes les transactions bancaires des Français, la direction interministérielle du numérique a refusé C’est une demande aussi large que surprenante qui a été faite en septembre 2021 par le ministère de l’Économie et…
doc_176153	right	left	web1	web	Sarkozy a légalisé le mariage homo... C’est ce que pensent un notaire et un avocat qui se sont exprimés dans une tribune libre parue dans Libération le 8 octobre dernier : ” Nicolas Sarkozy – ou en tout cas son gouvernement – vient de le légaliser sans le dire. Drôle de situation : dans la plus gran…
doc_190409	right	left	web1	web	Mélenchon et d'autres députés LFI convoqués par la justice après les perquisitions agitées Les députés Jean-Luc Mélenchon, Alexis Corbière, Adrien Quatennens et une poignée d’autres, sont donc convoqués la semaine prochaine pour être entendus sur ces faits par le parquet de Bobigny. Les “figures” du…
doc_115868	right	left	web1	web	"Merieme Chadid : Une femme ""libre, insoumise et audacieuse"" “Libres, insoumises et audacieuses” de la journaliste Claire Champenois dresse une galerie de portraits de femmes d’origine arabes nées de part et d’autre de la méditerranée. Des femmes qui, à force de travail, de persévérance, ont réalisé …"
doc_255166	right	left	web1	web	Marseille: 1,6 million d'euros investis pour un parc toujours fermé C’est l’histoire d’un bug : la transformation de la halle Kléber, abandonnée à “tous les trafics et aux plus gros rats de Marseille” pendant dix ans, a enfin été réalisée. Pour 1,6M€, Euroméditerranée y a construit un joli square. “…
doc_459267	left	right	web1	web	Antisémitisme et Islamophobie En France, le seul emploi du mot « islamophobie » provoque des froncements de sourcils, suscite des cris d’indignation, du fait de la campagne soutenue menée par certains intellectuels, politiques et médias pour nier la réalité qu’il propose de décrire. Malgré cette hos…
doc_332207	left	right	web1	web	Le coût d'être mère - Fondation des Femmes La maternité est une expérience valorisée par la société et la natalité un indicateur de dynamisme économique de l’État. Pourtant, les normes patriarcales nous ont conduit à intérioriser un système inégalitaire qui exige des femmes – en particulier dans le …
