xml_id	label_true	label_pred	label_raw	corpus_id	modality	text_snippet
doc_169874	right	left	fdesouche_com	web1	web	Pour Eric Coquerel (LFI), Eric Zemmour est de «tradition» fasciste et «une machine à protéger le capitalisme» Eric Zemmour, simple contre-feu d’un système capitaliste menacé ? C’est la vision défendue vendredi 24 septembre par par Eric Coquerel, député de Seine-Saint-Denis Eric Coquerel (LFI) au len
doc_378517	left	right	worldbank_org	web1	web	Des enfants en rétention Deux enfants âgés de 3 ans et de 6 ans ont été retenus plusieurs jours dans la « zone d’attente » de l’aéroport de Roissy. L’une était française et, élevée au Cameroun par sa grand-mère, elle venait rendre visite à sa mère pour les vacances. Les policiers ont suspecté une fr
doc_525022	left	right	zoomdici_fr	web1	web	Comprendre les transitions de genre : Changer de sexe à l’état civil Comprendre les transitions de genre : Changer de sexe à l’état civil Deuxième article de la série sur les luttes trans : après les traitements hormonaux le mois dernier, changeons de registre et parlons d’état civil. Avoir des pièc
doc_276301	right	left	fdesouche_com	web1	web	"Bernard-Henri Lévy : Les trois composantes du ""nouvel antisémitisme"", une ""bombe atomique morale"" Texte de Bernard-Henri Lévy sur les trois composantes de “l’antisémitisme d’aujourd’hui” . L’effet de haine en sera, évidemment, multiplié. Il y a là une triple mèche pour une bombe à retardement terrib"
doc_296099	left	right	club_presse_nantes_com	web1	web	[COMMUNIQUÉ DE PRESSE] Laissez les journalistes travailler en toute sécurité - Club de la Presse Nantes Atlantique Ce samedi 14 septembre avait lieu à Nantes une manifestation à l’appel de plusieurs groupes nationaux de Gilets jaunes. Avant et pendant cet “Acte 44” des Gilets Jaunes, émaillé de viol
doc_346926	left	right	lafranceinsoumise_fr	web1	web	HK et les Saltimbanques à l’invitation de la La Carmagnole pour une performance musicale revendicative à Montpellier #HK et les #Saltimbanques ont répondu présents à l’invitation de la #LaCarmagnole pour une performance musicale revendicative à #Montpellier .Malgré l’interdiction de la préfecture, l
doc_455445	left	right	paris_luttes_info	web1	web	Rassemblement pour Libre Flot Message de Libre Flot à son 17e jour de grève de la faim : Après 17 jours de grève de la faim, les institutions bien conscientes de ce qui se passe, restent totalement indifférentes. Alors que mes proches se font de plus en plus d’inquiétudes des conséquences et séquell
doc_120003	right	left	fdesouche_com	web1	web	L'islamo-gauchiste Philippe Corcuff VS Indigènes de la République Extraits d’un long article consacré par le chercheur en science politique et militant Philippe Corcuff à l’analyse critique de textes issus du Parti des Indigènes de la République, et en particulier de sa porte-parole Houria Bouteldja
doc_365932	left	right	worldbank_org	web1	web	JMJ à Cologne : Le pape en tournée promotionnelle La vingt-et-unième édition des Journées mondiales de la jeunesse (JMJ) se tient à Cologne jusqu'au dimanche 22août. Traditionnel bain de jouvence pour vieux prélats de l'Église, ce rassemblement sera l'occasion pour le nouveau pape, BenoîtXVI, de fai
doc_455192	left	right	boursorama_com	web1	web	"""Concurrence extra-européenne déloyale"" : ArcelorMittal demande à l'UE de protéger la compétitivité de l'acier européen ( AFP / JEAN-CHRISTOPHE VERHAEGEN ) ArcelorMittal affirme rester engagé ""pour (sa) décarbonation en Europe"", en attendant des réponses de Bruxelles pour prendre ses décisions final"
doc_108991	right	left	20six_fr	web1	web	Comment faire quand on se sent seul et triste ? Que faire lorsque vous vous sentez seul et triste ? Découvrez des stratégies efficaces pour retrouver le sourire et améliorer votre bien-être ! Sentir la solitude et être envahi par la tristesse sont des émotions humaines courantes, mais quand ces sent
doc_433505	left	right	npa_lanticapitaliste_org	web1	web	prostitution prostitution SocialIntensification du harcèlement policier contre les prostituées à Belleville Depuis le 20 mai dernier on constate une présence policière accrue dans les rues de Belleville où les prostituées sont le plus présentes : contrôles de papiers permanents, photos de leurs visa
doc_417391	left	right	zintv_org	web1	web	Accueil - ZIN TV - Média d'action collective 03.10 2025 18h00 - 21h00 / Centre culturel Archipel 19 - Place de l'Église, 15, 1082 07.10 2025 13h30 - 16h30 / 85, rue du Moulin 1210 Bruxelles 21.10 2025 12h30 - 16h30 / 85, rue du Moulin 1210 Bruxelles 28.10 2025 12h30 - 16h30 / 85, rue du Moulin 1210 
doc_361751	left	right	worldbank_org	web1	web	Nancy : les jeunes migrants se mobilisent Lorsque les migrants mineurs arrivent en France, ils sont pris en charge par le conseil départemental pour régulariser leur situation et leur permettre de travailler ou de suivre une formation. Mais, à leur majorité, ils ne sont plus suivis. Chacun commence 
doc_279343	right	left	fdesouche_com	web1	web	Au supermarché de l'armement, à 15 minutes de Paris Vendeurs russes, acheteurs bahreïnis… bienvenus à Eurosatory ! Stands bien tenus, chocolats, petits fours ou même fraises Tagada à disposition sur les comptoirs, c’est un salon à l’aspect pratiquement usuel qui s’est ouvert ce lundi 11 juin au mati
doc_098638	right	left	conjugaison_com	web1	web	devoir devoir VERBE DU 3ième GROUPE SE CONJUGUE AVEC L'AUXILIAIRE AVOIR VERBE MODÈLE VERBE TRANSITIF ADMET LA CONSTRUCTION PRONOMINALE : SE DEVOIR Devoir prend un accent circonflexe au participe passé masculin singulier seulement : dû. Les autres formes s'écrivent sans accent : dues, dus, dues. que 
doc_373766	left	right	worldbank_org	web1	web	Double jeu Chaque année, des aides-soignantes sont reçues au concours d’infirmière. Le problème, c’est qu’elles n’ont pas toutes droit au financement de l’AP-HP pour se former en école d’infirmière. Au niveau du GHU dont fait partie St-Louis, seules 44 personnes ont obtenu un financement, sur 155 de
doc_456286	left	right	mayotte_gouv_fr	web1	web	Signature du protocole pénitentiaire portant sur l’éloignement des étrangers Signature du protocole pénitentiaire portant sur l’éloignement des étrangers Le préfet de Mayotte, le procureur de la République, le commandant de groupement départemental de la Gendarmerie Nationale, le directeur de la Pol
doc_250270	right	left	fdesouche_com	web1	web	Préservatifs aux couleurs du PS Régionales: les socialistes draguent les jeunes aquitains à coup de capotes siglées Ils ne savent plus quoi inventer. A moins que réellement ils ne prennent leurs plus jeunes électeurs pour des glands… Partant du principe que “les supports conventionnels de campagne t
doc_267529	right	left	fdesouche_com	web1	web	Justice dans le 93 : 75 % des affaires traitées sous le régime de l’aide juridictionnelle Il n’y aura pas d’aide juridictionnelle en Seine-Saint-Denis jusqu’au 17 juin. Les avocats du barreau de Seine-Saint-Denis, qui regroupe 550 robes noires, l’ont décidé ce jeudi en assemblée générale, à l’occasi
doc_180750	right	left	fdesouche_com	web1	web	Communisme et homosexualité : « Une tradition étrangère à la classe ouvrière » Contre l’homophobie, pour l’égalité des droits : Tous à la Bastille Dimanche 21 avril. mouvementunitaire.fr/index.php?opti… — HUE ROBERT(@RHOFFICIEL) 20 avril 2013 “Tradition étrangère à la classe ouvrière”, “vice d’arist
doc_511372	left	right	factuel_media	web1	web	Les méthodes controversées de Caroline De Haas : retour sur le licenciement d'un journaliste de « Télérama » Les méthodes controversées de Caroline De Haas : retour sur le licenciement d'un journaliste de « Télérama » ENQUÊTE 1/3 – Un ex-journaliste de Télérama, qui avait déjà gagné face à son ancie
doc_342980	left	right	courrierdeuropecentrale_fr	web1	web	« Sur une planète morte, il n’y a pas d’école », nous dit une collégienne tchèque Anna Mezgerová compte parmi les figures de proue du mouvement international ‘Fridays for Future’ en République tchèque. Cette collégienne tchèque de 15 ans nous raconte son engagement écologiste contre le changement cl
doc_011918	left	right	slowfood_fr	web1	web	Retour du Slow Bread Festival à Bordeaux les 4 et 5 octobre prochains Slow Food Le mouvement pour l’alimentation et la biodiversité qui veut rendre à l’alimentation toute sa valeur et sa place dans la société : Les 3 piliers de Slow Food La BIODIVERSITE part des produits (espèces et variétés végétal
doc_181515	right	left	fdesouche_com	web1	web	Musique : Ecowar NB: En raison du son particulièrement “hardcore”, pensez à diminuer le volume de votre PC… Paroles de la chanson du groupe Tagada Jones Production et rentabilité ne laissent pas de place pour la qualité, Pas de pitié sur le marché, l’économie doit tout dévorer, Aujourd’hui encore, l
doc_263676	right	left	fdesouche_com	web1	web	Le ministère de l’Économie et des Finances a réclamé en 2021 l'accès en temps réel à toutes les transactions bancaires des Français, la direction interministérielle du numérique a refusé C’est une demande aussi large que surprenante qui a été faite en septembre 2021 par le ministère de l’Économie et
doc_176153	right	left	fdesouche_com	web1	web	Sarkozy a légalisé le mariage homo... C’est ce que pensent un notaire et un avocat qui se sont exprimés dans une tribune libre parue dans Libération le 8 octobre dernier : ” Nicolas Sarkozy – ou en tout cas son gouvernement – vient de le légaliser sans le dire. Drôle de situation : dans la plus gran
doc_190409	right	left	fdesouche_com	web1	web	Mélenchon et d'autres députés LFI convoqués par la justice après les perquisitions agitées Les députés Jean-Luc Mélenchon, Alexis Corbière, Adrien Quatennens et une poignée d’autres, sont donc convoqués la semaine prochaine pour être entendus sur ces faits par le parquet de Bobigny. Les “figures” du
doc_115868	right	left	fdesouche_com	web1	web	"Merieme Chadid : Une femme ""libre, insoumise et audacieuse"" “Libres, insoumises et audacieuses” de la journaliste Claire Champenois dresse une galerie de portraits de femmes d’origine arabes nées de part et d’autre de la méditerranée. Des femmes qui, à force de travail, de persévérance, ont réalisé "
doc_359302	left	right	worldbank_org	web1	web	Nantes : Comment se passent les réhabilitations de HLM À Nantes, la société HLM Nantes-Habitat, qui dépend de la communauté urbaine Nantes-Métropole, poursuit les travaux de rénovation des logements sociaux. Mais dans quelles conditions ! Les locataires d'un des immeubles concernés se sont réunis po
doc_459267	left	right	editionsamsterdam_fr	web1	web	Antisémitisme et Islamophobie En France, le seul emploi du mot « islamophobie » provoque des froncements de sourcils, suscite des cris d’indignation, du fait de la campagne soutenue menée par certains intellectuels, politiques et médias pour nier la réalité qu’il propose de décrire. Malgré cette hos
doc_332207	left	right	fondationdesfemmes_org	web1	web	Le coût d'être mère - Fondation des Femmes La maternité est une expérience valorisée par la société et la natalité un indicateur de dynamisme économique de l’État. Pourtant, les normes patriarcales nous ont conduit à intérioriser un système inégalitaire qui exige des femmes – en particulier dans le 
